D:\MassHunter\GCMS\1\data\2020\20200423_ES\Pure_Water_extract.D Thu Apr 23 21:20:11 2020
Start of data points
3.39083	572746
3.39373	552357
3.39663	528731
3.39955	502618
3.40245	479662
3.40537	462519
3.40827	451537
3.41117	446808
3.41408	439518
3.41698	428410
3.41990	419787
3.42280	416079
3.42570	415679
3.42862	412091
3.43152	406214
3.43442	404205
3.43732	407616
3.44023	413742
3.44315	409613
3.44605	407286
3.44895	405810
3.45185	414717
3.45477	415263
3.45767	403717
3.46057	399932
3.46348	396907
3.46638	394630
3.46928	398137
3.47218	400059
3.47508	403897
3.47800	402100
3.48090	404502
3.48382	406542
3.48672	409677
3.48962	413745
3.49252	411946
3.49542	406977
3.49832	402162
3.50123	398359
3.50413	398111
3.50705	405879
3.50995	411512
3.51285	411476
3.51575	400435
3.51867	397780
3.52157	406685
3.52447	401853
3.52738	403455
3.53028	397366
3.53318	397804
3.53610	394796
3.53900	395439
3.54190	397715
3.54482	409375
3.54772	412377
3.55062	413776
3.55352	409732
3.55642	403245
3.55933	394351
3.56223	394180
3.56513	396634
3.56805	398721
3.57095	402714
3.57385	405125
3.57675	405160
3.57965	405461
3.58257	409074
3.58548	409099
3.58838	405434
3.59128	399393
3.59420	398196
3.59710	409119
3.60000	407436
3.60292	409078
3.60582	410675
3.60873	419315
3.61163	412014
3.61455	410517
3.61745	409712
3.62035	409318
3.62325	410237
3.62615	420902
3.62907	424892
3.63197	423206
3.63488	419043
3.63778	419001
3.64068	423801
3.64358	426385
3.64648	427265
3.64940	421194
3.65230	420116
3.65522	414264
3.65812	408880
3.66102	411364
3.66393	422938
3.66683	422807
3.66975	412754
3.67265	412523
3.67557	412966
3.67847	411298
3.68137	408440
3.68427	412580
3.68718	410025
3.69008	409103
3.69298	408414
3.69590	406518
3.69880	402024
3.70170	402411
3.70460	405970
3.70750	406015
3.71042	407089
3.71332	404184
3.71623	401791
3.71913	398678
3.72203	401758
3.72493	406395
3.72785	408652
3.73075	409605
3.73367	411420
3.73657	414686
3.73947	412441
3.74237	406616
3.74527	406804
3.74818	412050
3.75108	414355
3.75400	413983
3.75690	418213
3.75980	425429
3.76272	438913
3.76560	441973
3.76852	444057
3.77142	447729
3.77432	445871
3.77723	445975
3.78013	441079
3.78303	441601
3.78593	435440
3.78883	429970
3.79175	421245
3.79465	420909
3.79755	418873
3.80045	414791
3.80337	407410
3.80627	405886
3.80917	408849
3.81208	400661
3.81498	389546
3.81788	395707
